Cursed 13,Black,,,,
Daedalus,Progressive,,,,
Dalkhu,Black,Death,,,
Dark Covenant,Doom,,,,
Dark Wings Syndrome,Gothic,Progressive,,,
Darkall Slaves,Brutal death,,,,
Darkened Souls,Doom,Melodic death,,,
DarkRise,Brutal death,,,,
Dawn Of Oblivion,Gothic,,,,
Dead Head,Thrash,,,,
Deadalus,Progressive death,,,,
Deadspace,Depressive black,,,,
Dearly Beheaded,Thrash,Power,,,
Death Mechanism,Thrash,,,,
Death Wolf,Heavy,Punk,,,
Decease,Death,Thrash,,,
Deceiver,Heavy,Thrash,,,
Demonstealer,Black,Death,Thrash,,
Dendritic Arbor,Black,Grindcore,,,
Deos,Funeral doom,,,,
Diamonds Are Forever,Metalcore,,,,
Die Toten Kehren Wieder Mit Dem Wind,Black,,,,
Dodenkrocht,Black,Doom,,,
Domg�rd,Black,,,,
Doomocracy,Doom,,,,
Douce Morphine,Atmospheric doom,,,,
Dracena,Death,Thrash,,,
Drag The Dead,Death,Grindcore,,,
Dryade,Progressive,Melodic progressive,,,
Dyecrest,Heavy,Power,,,
Dyscord,Metalcore,,,,
Ecliptyka,Heavy,,,,
Ectovoid,Death,,,,
Eden Sands,Doom,Stoner,,,
El Comer Ocho,Deathcore,,,,
Elderoth,Progressive power,,,,
Elgibbor,Black,,,,
Elusion,Gothic,Symphonic,,,
Embers,Black,Doom,Crust punk,,
Empire Auriga,Industrial black,Ambient,,,
Equinox,Symphonic,Progressive,,,
Ergot,Atmospheric black,,,,
Erik Norlander,Progressive,,,,
Errorgeist,Industrial,Death,,,
Estoner,Stoner,,,,
Eternal Mourning,Gothic doom,,,,
Evenmore,Power,Progressive,Folk,,
Evil Survives,Heavy,,,,
Evoh�,Pagan black,,,,
Ex Dementia,Death,Thrash,,,
Face Off,Alternative,Post-metal,,,
Fallen Yggdrasil,Death,,,,
Fange,Blackened doom,,,,
Farseer,Power,Heavy,,,
Fatal Smile,Hard rock,,,,
Fever Sea,Atmospheric black,Post-metal,,,
Fire Trails,Heavy,Hard rock,,,
Fireproven,Extreme progressive,,,,
Flowing Tears & Withered Flowers,Gothic doom,,,,
Fondlecorpse,Death,,,,
Frowning,Funeral doom,,,,
Funeral Moth,Funeral doom,,,,
Funerarium,Black,,,,
Fury UK,Heavy,,,,
Geryon,Technical death,,,,
Ghoulgotha,Death doom,,,,
Gjenferdsel,Black,,,,
Gloom,Death,,,,
Gloson,Post-metal,Sludge,,,
Goddess Of Desire,Heavy,,,,
GodHateCode,Death,Grindcore,,,
Gorrch,Black,,,,
Grey,Doom,,,,
Grimegod,Death,Doom,Gothic,,
Grimpen Mire,Doom,Sludge,,,
Gris�tre,Atmospheric black,Depressive black,,,
Groinchurn,Grindcore,,,,
Gutfed,Brutal death,Grindcore,,,
Hadal Maw,Technical death,,,,
Hanternoz,Celtic folk,Black,,,
Head Phones President,Alternative,,,,
Helion,Progressive,,,,
Hell's Thrash Horsemen,Thrash,,,,
Heonia,Symphonic,Progressive,,,
Highgate,Doom,,,,
Hlidolf,Drone,Dark ambient,,,
Hordes Of The Lunar Eclipse,Black,,,,
Horizon Of The Mute,Funeral doom,Drone doom,,,
Horncrowned,Black,,,,
Humanfly,Atmospheric,Sludge,Metal,,
Huron,Melodic thrash,Progressive,,,
Husqvarna,Death,Thrash,,,
Ibex Angel Order,Black,,,,
Ides Of Winter,Black,,,,
Ilsa,Death doom,Crust punk,,,
Immorior,Atmospheric black,Post-metal,,,
Imperceptum,Atmospheric black,Funeral doom,,,
In Cauda Venenum,Black,,,,
In Vain (ESP),Heavy,Power,,,
Incapacitate,Thrash,Grindcore,,,
Infection,Death,,,,
Infernal Angels,Melodic black,,,,
Infinite Waste,Grindcore,,,,
Infinity�,Progressive,Alternative rock,,,
Inhepsie,Atmospheric gothic,,,,
Inimical,Death,Metalcore,,,
Into The Nethermost,Death,Black,Thrash,,
Intrinsic,Power,Progressive,Thrash,,
Iron Void,Doom,,,,
Itnuveth,Pagan black,,,,
Jackdevil,Thrash,Heavy,,,
Jesus Ain't In Poland,Grindcore,Deathgrind,,,
Jezabel,Power,,,,
K.F.R,Black,Ambient,,,
K.L.L.K.,Atmospheric black,,,,
Kalmankantaja,Depressive black,,,,
Kanashimi,Depressive black,Funeral doom,,,
Kardashev,Atmospheric death,Deathcore,,,
Kempes,Heavy,Hard rock,,,
Khanus,Death,,,,
Khaotic,Black,,,,
Kill Ritual,Thrash,,,,
Killing Addiction,Death,,,,
Kilmara,Heavy,Progressive power,,,
Kinetic,Progressive death,,,,
Knelt Rote,Grindcore,Noise,Power electronics,,Black
Kommandant,Blackened death,Thrash,,,
Krle?,Heavy,,,,
Kroh,Doom,Stoner,,,
L'Hiver En Deuil,Black,,,,
Leeds Point,Heavy,Stoner,,,
Legacy ID,Progressive,,,,
Lenore S. Fingers,Gothic,,,,
Licht- Und Schattensaiten,Avantgarde black,,,,
Linea 77,Nu,,,,
Lion Twin,Heavy,Hard rock,,,
Lionheart,Hardcore,,,,
Liquid Graveyard,Progressive death,,,,
Lo-Ruhamah,Death,,,,
Lucifixion,Death,Melodic death,,,
Lumbar,Doom,Sludge,,,
Luna Field,Black,Death,,,
Luthor,Heavy,,,,
Macabra,Death,,,,
Mangog,Doom,,,,
Manimalism,Black,Avantgarde,,,
Massakren,Extreme power,Melodic death,,,
Masters Of Metal,Speed,Thrash,,,
Materia,Deathcore,,,,
Maudlin,Post-metal,Sludge,,,
MCM,Progressive,,,,
Mefitic,Black,Death,,,
Megaton Leviathan,Drone doom,,,,
Melencolia Estatica,Black,,,,
Mercury Rain,Power,Gothic,,,
Merda Mundi,Black,,,,
Mesmur,Funeral doom,,,,
Metalstorm,Thrash,,,,
Methedras,Thrash,,,,
Michael Schenker's Temple Of Rock,Heavy,Hard rock,,,
Midwinter,Gothic,,,,
Mincing Fury And Guttural Clamour Of Queer Decay,Brutal death,Goregrind,,,
Mion's Hill,Black,,,,
Mirror Of Deception,Doom,,,,
Misere Nobis,Depressive black,,,,
Monolith (GER),Psychedelic doom,,,,
Monolithian,Blackened sludge,,,,
Mor Dagor,Black,,,,
Morgenstern,Folk,,,,
Morgue Orgy,Melodic death,,,,
Morni� Ut�li�,Black,,,,
Motor Sister,Hard rock,,,,
Movimento D'Avanguardia Ermetico,Atmospheric black,,,,
Mudbath,Sludge,Blackened hardcore,,,
Myrk,Black,,,,
Mystica,Melodic death,Black,,,
Mythopoeia,Melodic doom,Death,,,
Naga,Sludge,Doom,,,
Napalm Strike,Thrash,,,,
Narwhal Tusk,Symphonic power,,,,
Nashgul,Grindcore,,,,
Necropsy,Death,Thrash,,,
Need,Progressive,,,,
Nefandus,Black,,,,
Negative Core Project,Metalcore,,,,
Nekrokraft,Black,Death,Thrash,,
Nifrost,Viking folk,Folk black,,,
Nightslug,Sludge,,,,
Ningen Isu,Doom,Heavy,Hard rock,Progressive rock,
No�s,Doom,Sludge,,,
Nolentia,Grindcore,,,,
Norilsk,Death doom,Funeral doom,,,
Northless,Doom,Sludge,,,
Nyctophilia,Depressive black,,,,
Oceans Of Night,Progressive,,,,
Ofdrykkja,Depressive black,,,,
Offal,Death,,,,
Okazaki Fragments,Technical death,Grindcore,,,
Oliver/Dawson Saxon,Heavy,,,,
Omr�de,Experimental rock,Electro avantgarde,,,
"One Tail, One Head",Black,,,,
Opened Paradise,Gothic,Gothic rock,,,
Orbweaver,Psychedelic death,,,,
Ordo Inferus,Death,,,,
Organ Dealer,Grindcore,,,,
Oubliette,Melodic black,,,,
Overgarven,Melodic death,,,,
Overtures,Heavy,,,,
P.O.O.R.,Grindcore,,,,
Paganize,Heavy,,,,
Paganus,Doom,,,,
Palace Of Worms,Black,,,,
Pale Chalice,Black,,,,
Paroxsihzem,Black,Death,,,
Paul Chain,Doom,Psychedelic rock,,,
Pavor,Technical death,,,,
Perfecitizen,Deathgrind,,,,
Perpetual Fire,Heavy,Power,,,
Philadelphia,Heavy,,,,
Phobonoid,Black,Doom,Industrial,,
Pime� Mets�,Viking folk,,,,
Pink Mass,Crust punk,,Black,Grindcore,
Plague Of Stars,Gothic doom,,,,
Plaguewielder,Atmospheric doom,,,,
Pombagira,Psychedelic doom,Stoner,,,
Pr�ternatura,Black,,,,
Profanator,Thrash,,,,
Project: Roenwolfe,Power,Thrash,,,
Psycho Symphony,Progressive thrash,,,,
Pulsar Colony,Experimental black,Ambient black,Avantgarde black,,
Purple Hill Witch,Doom,,,,
Putrid Offal,Death,Grindcore,,,
Pyriphlegethon,Black,,,,
Quiet Child,Alternative,,,,
Rabenwolf,Pagan folk,Black,,,
Reactor,Doom,Stoner,Rock,,
Regnvm Animale,Black,Crust punk,,,
Rex Mundi,Progressive,Thrash,,,
Rezident EX,Hard rock,Heavy,,,
Rhevan,Gothic,,,,
Rhino,Doom,Sludge,,,
Rintrah,Psychedelic doom,Stoner,,,
Risen To Reclaim,Heavy,,,,
Ritual Chamber,Death,,,,
Rosa �gnea,Gothic,,,,
Rosicrucian,Black,,,,
Rustless,Heavy,,,,
Ruthless Steel,Heavy,,,,
Sacramento,Gothic,,,,
Sacred Dawn,Melodic progressive,,,,
Sacrist,Black,,,,
Sage's Recital,Neoclassical symphonic,,,,
Samhain (US-NH),Atmospheric black,Doom,,,
Saxorior,Melodic black,,,,
Scala Mercalli,Heavy,Power,,,
Scavenger,Thrash,Heavy,,,
Scumpulse,Black,Crust punk,,,
Sea Bastard,Doom,,,,
Sedulity,Progressive death,Progressive thrash,,,
Selbst,Black,,,,
Selbstentleibung,Depressive black,,,,
Self Spiller,Avantgarde,Experimental black,,,
Serpentcult,Doom,,,,
Shadow Of The Torturer,Doom,Sludge,,,
Shadowdance,Power,,,,
Sheol,Death,,,,
Shroud Of Despondency,Black,,,,
Shtack,Melodic death,Folk,,,
Silence,Gothic,,,,
Silence In The Grey,Doom,,,,
Sin Origin,Black,,,,
SinHeresY,Symphonic,Melodic heavy,,,
Sinners Burn,Death,,,,
Skadika,Power,Folk,,,
Skeleton Of God,Death,Grindcore,Psychedelic death,,
Skineater,Death,,,,
Skullhog,Goregrind,,,,
Snailking,Doom,Sludge,Stoner,,
Soijl,Death doom,,,,
Solisia,Progressive power,Symphonic,,,
Son Of A Bitch,Heavy,,,,
Sorg Uten T�rer,Melodic black,Folk,,,
Soulsearch,Doom,,,,
Soulslide,Symphonic gothic,,,,
Soundcrawler,Alternative,,,,
Sources Of I,Black,,,,
Southern Empire,Progressive rock,,,,
Sphere Of Souls,Progressive,,,,
Spidergawd,Hard rock,Psychedelic rock,,,
Spirit Adrift,Doom,,,,
Splitter,Grindcore,,,,
Spylacopa,Avantgarde,Progressive,,,
Starbreeze,Symphonic,,,,
Stickoxydal,Grindcore,Gore grindcore,,,
Stigmhate,Black,,,,
StoneLake,Melodic heavy,Hard rock,,,
Stranger Aeons,Progressive,Progressive rock,,,
Subliminal Crusher,Melodic death,Thrash,,,
Suffer Yourself,Funeral doom,,,,
Suicide Emotions,Depressive black,,,,
Sukekiyo,Progressive,J-rock,,,
Surtr,Doom,,,,
Sus Scrofa,Pagan black,,,,
Swamp Witch,Doom,Sludge,,,
Sweet & Lynch,Hard rock,,,,
Taka Minamino,Neoclassical power,,,,
Tears Of Mankind,Gothic,Doom,,,
Temple,Death,,,,
Temple Nightside,Black,Death,,,
Teodasia,Symphonic gothic,,,,
The Atrocity Exhibit,Grindcore,,,,
The Conjuration,Avantgarde,Death,,,
The Coven,Doom,,,,
The Crescent,Black,,,,
The Drip,Grindcore,,,,
The Embodiment,Thrash,,,,
The End,Death,,,,
The Howling Wind,Black,Noise,,,
The Iniquity Descent,Black,,,,
The Konstellation,Black,Death,,,
The Living Fields,Epic doom,,,,
The Local Band,Heavy,,,,
The Nihilistic Front,Death,Doom,,,
The Order Of The Solar Temple,Doom,Heavy,Hard rock,Psychedelic rock,
The Poisoned Glass,Drone doom,,,,
The Ransack,Death,,,,
The Senseless,Deathgrind,,,,
The Steve Grimmett Band,Heavy,,,,
The Temple,Doom,,,,
The Voynich Code,Progressive deathcore,Technical deathcore,,,
Thera Roya,Sludge,Post-metal,,,
Third Storm,Black,,,,
Throes,Blackened death,,,,
Timo Komulainen,Progressive,,,,
Tine,Symphonic black,Death,,,
Tod Huetet Uebel,Black,,,,
Tombstone,Heavy,,,,
Tome Of The Unreplenished,Atmospheric black,,,,
Tony C,Progressive,Instrumental,,,
Torn Apart,Death,,,,
Totem,Death,Thrash,,,
Totem Skin,Blackened hardcore,,,,
Trauma (USA),Power,Speed,,,
Trauma Moralis,Grindcore,,,,
Trial,Heavy,,,,
Trifixion,Brutal death,Technical death,,,
Triumvir Foul,Death,,,,
Tulsadoom,Blackened heavy,Thrash,,,
Tummler And Solomon,Stoner,,,,
Tyrant Eyes,Power,,,,
Umbah,Avantgarde,Death,Industrial,,
Under That Spell,Black,,,,
Union,Black,,,,
Unrest,Grindcore,,,,
Unru,Black,Crust punk,,,
Ur�arm�ni,Depressive black,,,,
Ureas,Power,Progressive,,,
Valpurgis Night,Heavy,,,,
Varga,Progressive thrash,Industrial thrash,Thrash,Groove thrash,
Vassafor,Black,,,,
Vehement,Thrash,,,,
Verdun,Sludge,Hardcore,,,
Vermin,Death,,,,
Vin de Mia Trix,Death doom,,,,
Vitacit,Heavy,,,,
Voices From Beyond,Thrash,,,,
Voidless Form,Noise,Drone doom,,,
Volition,Doom,,,,
Voodooshock,Doom,,,,
Vuyvr,Black,,,,
Wagars,Crust punk,,Black,,
Wake,Grindcore,,,,
Warlord U.K.,Death,Thrash,,,
Weapon UK,New wave of british heavy,Heavy,,,
Wheelfall,Stoner,,,,
Where She Wept,Black,Death,Gothic doom,,
Winters,Sludge,Doom,,,
Wistful,Atmospheric black,Shoegaze,,,
Witchcurse,Heavy,,,,
Witchrist,Black,Death,,,
Withershin,Black,,,,
Wolfpack,Crust punk,D-beat,,,
Wolves Carry My Name,Stoner,Sludge,,,
Wood Of Suicides,Black,Doom,,,
Wovoka,Doom,Post-metal,Sludge,,
Wretch,Doom,,,,
Wrong,Black,,,,
WVRM,Grindcore,,,,
Wyruz,Death,Thrash,,,
Xeri�n,Celtic black,,,,
Xsavior,Progressive,,,,
Yautja,Sludge,Hardcore,,,
Ye Goat-Herd Gods,Blackened heavy,,,,
Yellow Eyes,Black,,,,
Yhdarl,Black,Drone doom,,,
Your Chance To Die,Melodic death,Metalcore,,,
Your Tomorrow Alone,Progressive doom,Gothic,,,
?rec,Pagan folk,,,,
�mheten,Depressive black,,,,
(In)Trance,Gothic,,,,
6th Dimension,Alternative,Progressive,,,
9.7 Richter,Heavy,,,,
A Lower Deep,Progressive,Thrash,Power,,
Absence Of The Sacred,Progressive death,Thrash,,,
Ace Of Hearts,Gothic,Hard rock,,,
Aeturnus Dominion,Death,,,,
Algy Ward's Tank,Heavy,,,,
Altars Of Grief,Funeral doom,Death doom,Atmospheric doom,,
Anatomia,Death,Doom,,,
Anger As Art,Thrash,,,,
Angist,Death,,,,
Anmod,Brutal death,,,,
Apokalyptic Raids,Black,,,,
Apothesary,Thrash,Melodic death,,,
Apparatus,Blackened death,,,,
Arctic Spirits,Heavy,Hard rock,,,
Argus (Ro),Black,,,,
Arrest,Hard rock,Heavy,,,
As I Lay Dying (AUT),Death,Melodic doom,,,
Asofy,Black,Doom,,,
Atara,Black,Grindcore,,,
Avicularia,Avantgarde death,,,,
Awake,Heavy,Progressive,,,
Axatak,Hard rock,Heavy,,,
Axis Of Despair,Grindcore,,,,
